|title|language|certificate_no|certified_duration|type_of_film|producer_name|production_house|certificate_type|format|certificate_date|duration_in_seconds
2447|KA BOR JONG KA KYIAD|KHASI|DIL/1/23/2022-GUW|0 days 02:02:00|Theatrical|Shemphang Tynsong|SDJ VIDEOGRAPHY WORLD|U|2|2022-07-26|7320
2448|AHOR|KHASI|DIL/1/26/2022-GUW|0 days 01:50:00|Theatrical|Hilarius Kharbihkhiew|-|U|2|2022-08-10|6600
2449|KA DAW|KHASI|DIL/1/36/2022-GUW|0 days 02:19:51|Theatrical|Ioomainki Garod|-|U|2|2022-09-26|8391
2450|IANO PHIN KYNNOH|KHASI WITH ENGLISH SUBTITLES|DIL/2/14/2022-GUW|0 days 02:06:25|Theatrical|Etiya Sawkmie|-|UA|2|2022-12-07|7585
2451|THEMBAAD|KODAVA|DIL/1/34/2022-BAN|0 days 01:31:00|Theatrical|Manjula Mr|Bhakthi Productions|U|1|2022-10-04|5460
2452|NELCHI BOLI|KODAVA|DIL/1/35/2022-BAN|0 days 02:13:27|Theatrical|Dinesh Nachappa Kalimada|M/S GLOBAL MEDIA COMMUNICATION9|U|1|2022-10-06|8007
2453|POMMALE KODAG|KODAVA|DIL/1/36/2022-BAN|0 days 02:02:06|Theatrical|K Yashoda Prakash|SWASTIK ENTERTAINMENT|U|1|2022-10-13|7326
2454|MOODI|KODAVA|DIL/1/71/2022-BAN|0 days 01:42:02|Theatrical|Umadevi Sl|UMAPRAKASH FILMS|U|1|2022-12-23|6122
2455|KAUDIKALI|Kodava|DIL/2/222/2022-BAN|0 days 01:48:00|Theatrical|Avinash U Shetty|M/S OM STUDIO THE PRODUCTION HOUSE|UA|1|2022-12-29|6480
2456|BHEERYA|KODAVA|DIL/2/226/2022-BAN|0 days 01:36:11|Theatrical|T Sharmily Appachu|Theethira Cine Creations UA||1|2022-12-30|5771
2457|FOTTING NO.1.|Konkani|DIL/2/202/2022-MUM|0 days 01:31:23|Theatrical|Uday Salkar|Vaibhav Production|UA|1|2022-06-09|5483
2458|GOY SWATANTRACHE HOMKHAN|Konkani|VIL/1/54/2022-MUM|0 days 01:12:32|Video|Jyoti Kunkoliekar|-|U|1|2022-08-12|4352
2459|ALLSHI REDDE|Konkani|DIL/2/102/2022-BAN|0 days 01:42:09|Theatrical|Godwin Fernandes|SPARKLE PRODUCTION|UA|1|2022-08-23|6129
2460|BAAYO AMCHU CHEDU|Konkani|DIL/1/26/2022-BAN|0 days 02:28:38|Theatrical|D Nagendra Kamath|M/S KAMATH CREATIONS|U|1|2022-09-16|8918
2461|GANG|Konkani|DIL/2/365/2022-MUM|0 days 02:33:55|Theatrical|Evaristomeninomariano Dasilva|M/s. INFANT JESUS PRODUCTION|UA|1|2022-09-21|9235
2462|TEM BATTLE OF EGOS|Konkani|DIL/3/56/2022-MUM|0 days 02:16:27|Theatrical|Vinay Vishnu Gawas|Shrugal Entertainment|A|1|2022-12-02|8187
2463|THE ROUNDUP|KOREAN|DFL/3/26/2022-MUM|0 days 01:47:59|Theatrical|K-MOVIE ENTERTAINMENT|-|A|1|2022-12-01|6479
2464|SEVENTEEN POWER OF LOVE : THE MOVIE|korean with english sub|DFL/1/6/2022-MUM|0 days 01:55:02|Theatrical|CJ4D PLEX CO., LTD/Trafalgar Releasing Limited|-|U|1|2022-04-12|6902
2465|NCT DREAM THE MOVIE: IN A DREAM|Korean with English subtitles|DFL/1/31/2022-MUM|0 days 01:57:09|Theatrical|Trafalgar Releasing Limited,|-|U|1|2022-11-25|7029
2466|MAATI PEHCHAAN|Kumaoni (Uttarakhandi)|DIL/1/15/2022-DEL|0 days 01:57:42|Theatrical|Syed Faraz Shere|Fortune Talkies Motion Pictures|U|1|2022-06-24|7062
2467|PARACHHAEE (SHADOW)|MAITHILI|VIL/2/199/2022-MUM|0 days 02:20:49|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2022-05-11|8449
2468|ANADI HERO (NAMO VENKATESA)|Maithili|VIL/2/211/2022-MUM|0 days 02:15:59|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2022-05-18|8159
2469|HIMMATWALA (ASHOK)|MAITHILI|VIL/2/229/2022-MUM|0 days 02:19:33|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2022-06-01|8373
2470|AAWARA AASHIQ (THIRUVILAYAADAL AARAMBAM)|MAITHILI|VIL/2/262/2022-MUM|0 days 02:01:36|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2022-06-16|7296
2471|PYAR KI HERA PHERI (DHENIKAINA READY)|MAITHILI|VIL/2/287/2022-MUM|0 days 01:55:06|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2022-07-01|6906
2472|VEER SIMHA (SIMHA)|Maithili|VIL/2/286/2022-MUM|0 days 01:58:31|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|UA|1|2022-07-01|7111
2473|JACKSON HALT : TRAVELLER|MAITHILI|VIL/2/524/2022-MUM|0 days 01:59:32|Video|Nitin Chandra|CHAMPARAN TALKIES PVT LIMITED|UA|1|2022-12-30|7172
2474|"""GAJA RAJA KOTA GANESHA"""|Malayalam|VIL/2/1/2022-HYD|0 days 02:51:44|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|2|2022-01-03|10304
2475|SUPER SARANYA|Malayalam|DIL/1/1/2022-THI|0 days 02:34:03|Theatrical|M A Shebeen|SHEBIN BACKER PRODUCTIONS|U|2|2022-01-05|9243
2476|ARANMANAI 3|Malayalam|VIL/2/5/2022-Che|0 days 02:36:01|Video|Udhayanidhi Stalin Muthuvelkarunanidhistalin|RED GIANT MOVIES|UA|2|2022-01-06|9361
2477|LIFT|Malayalam|VIL/2/4/2022-Che|0 days 02:16:43|Video|Hephzibah Solomonvineethkumar|EKAA ENTERTAINMENTS|UA|2|2022-01-06|8203
2478|NJAN ORUVAN|Malayalam|VIL/2/1/2022-THI|0 days 02:08:02|Video|Khader Hassan|REDAKH ARTS|UA|2|2022-01-06|7682
2479|FAMILY DRAMA|Malayalam|VIL/2/2/2022-HYD|0 days 02:12:06|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|2|2022-01-09|7926
2480|AANANDHAKALYANAM|Malayalam|DIL/1/3/2022-THI|0 days 01:43:51|Theatrical|Mujeebrahiman V M|ZEEBRA MEDIA|U|2|2022-01-13|6231
2481|PANDIYANAADU|Malayalam|VIL/1/3/2022-Che|0 days 02:25:43|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|U|2|2022-01-13|8743
2482|SNEHAMBARAM|Malayalam|DIL/1/2/2022-THI|0 days 01:53:07|Theatrical|Johnson P A|PULIKOTTIL FILMS|U|2|2022-01-13|6787
2483|THEERPPU|Malayalam|DIL/2/1/2022-THI|0 days 02:29:11|Theatrical|Vijay Babu|FRIDAY FILM HOUSE|UA|2|2022-01-18|8951
2484|VARMA (IVAN VYATYASTANAN)|Malayalam|DIL/2/16/2022-HYD|0 days 02:00:21|Theatrical|Natti Lakshmi Karuna|KWITY ENTERTAINMENTS|UA|2|2022-01-18|7221
2485|SIMHA|Malayalam|VIL/2/25/2022-MUM|0 days 02:02:48|Video|Sumeet Saigal|SKS ARTS PVT.LTD|UA|2|2022-01-18|7368
2486|AAMBALA|Malayalam|VIL/1/4/2022-Che|0 days 02:26:22|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|U|2|2022-01-20|8782
2487|BRO DADDY|Malayalam|DIL/1/5/2022-THI|0 days 02:40:47|Theatrical|Malekudy Joseph Antony|AASHIRVAD CINEMAS|U|2|2022-01-21|9647
2488|MAHAAN|Malayalam|VIL/2/9/2022-Che|0 days 02:43:14|Video|Lalit Kumar Sambandam|SEVEN SCREEN STUDIO|UA|2|2022-01-21|9794
2489|NARADAN|Malayalam|DIL/2/2/2022-THI|0 days 02:30:00|Theatrical|Aashiq Abu|DREAM MILL CINEMAS & ENTERTAINMENT PVT.LTD|UA|2|2022-01-21|9000
2490|THIRIMALI|Malayalam|DIL/1/4/2022-THI|0 days 02:16:55|Theatrical|Shyju Karimpunthara Lawrence|ANGEL MARIA CINEMAS|U|2|2022-01-21|8215
2491|ALLI|Malayalam|DIL/2/3/2022-THI|0 days 01:45:49|Theatrical|Goutham Raj|HI FIVE FILMS|UA|2|2022-01-21|6349
2492|ATHEY KANGAL|Malayalam|VIL/1/6/2022-Che|0 days 02:00:56|Video|Pradeep Bhagchand|M/s Diya Movies|U|2|2022-01-24|7256
2493|PAMMAL K SAMBANDHAM|Malayalam|VIL/1/8/2022-Che|0 days 02:35:09|Video|Priya C|Shreya Kiran Movies|U|2|2022-01-25|9309
2494|JAI BHIM|Malayalam|VIL/2/13/2022-Che|0 days 02:43:16|Video|Suriya Sivakumar|2D - ENTERTAINMENT PVT LTD|UA|2|2022-01-28|9796
2495|ET|Malayalam|DIL/2/18/2022-Che|0 days 02:30:38|Theatrical|Sembiansivakumar Kovaichezhiyan|Sun TV Network Ltd|UA|2|2022-02-01|9038
2496|BHAJARANGI 2|Malayalam|VIL/2/8/2022-BAN|0 days 02:35:17|Video|Jayanna N|M/S JAYANNA FILMS|UA|2|2022-02-02|9317
2497|MAHA GAMANAM|Malayalam|VIL/1/1/2022-HYD|0 days 01:54:01|Video|Ramesh Karutoori|KRIA FILM CORP AND KALI PRODUCTIONS|U|2|2022-02-08|6841
2498|MOORI|Malayalam|DIL/2/4/2022-THI|0 days 01:49:17|Theatrical|Vincent Abraham|Mekkunnel Films|UA|2|2022-02-10|6557
2499|PUZHU|Malayalam|DIL/1/6/2022-THI|0 days 01:56:51|Theatrical|George Sebastian|CYN-CYL CELLULOID|U|2|2022-02-10|7011
2500|DARBONI|Malayalam|DIL/2/5/2022-THI|0 days 02:20:01|Theatrical|Shabnam Ansar Ali|SHOW PICTURES|UA|2|2022-02-11|8401
2501|BAKYAVAAN|Malayalam|VIL/2/15/2022-HYD|0 days 01:54:45|Video|Varalakshmi S|M/S. VV FILMS CHENNAI (GOLD)|UA|2|2022-02-11|6885
2502|CHILL BRO|Malayalam|VIL/2/13/2022-HYD|0 days 02:28:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|2|2022-02-11|8880
2503|MAAYAVAN|Malayalam|VIL/2/15/2022-Che|0 days 02:08:41|Video|Pradeep Bhagchand|M/s Diya Movies|UA|2|2022-02-15|7721
2504|OH MANA PENNE|Malayalam|VIL/1/12/2022-Che|0 days 02:22:01|Video|Ramesh Varma Penmetsa|A STUDIOS LLP|U|2|2022-02-15|8521
2505|GOD BLESS YOU|Malayalam|DIL/2/6/2022-THI|0 days 02:00:00|Theatrical|Murukan M B|ARESWARAM CINEMAS|UA|2|2022-02-16|7200
2506|FAST TRACK|Malayalam|VFL/2/41/2022-MUM|0 days 01:39:52|Video|Ali Afshar|-|UA|2|2022-02-16|5992
2507|"""RAJA RANI JACKIE"""|Malayalam|VIL/2/18/2022-HYD|0 days 02:13:06|Video|Sharrath Marar|M/S NORTHSTAR ENTERTAINMENT PVT LTD|UA|2|2022-02-18|7986
2508|APPAN|Malayalam|DIL/3/1/2022-THI|0 days 02:24:00|Theatrical|Shiji Mathew Cherukara|TINY HANDS PRODUCTION|A|2|2022-02-18|8640
2509|GAJAKESSARI|Malayalam|VIL/2/10/2022-BAN|0 days 02:42:16|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|UA|2|2022-02-21|9736
2510|KOCHADAIIYAAN|Malayalam|VIL/1/16/2022-Che|0 days 01:50:02|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|U|2|2022-02-22|6602
2511|WFH|Malayalam|DIL/2/7/2022-THI|0 days 01:49:56|Theatrical|Honey Mohandas|Bouncers Movie Production|UA|2|2022-02-22|6596
2512|BHEESHMA PARVAM|Malayalam|DIL/2/8/2022-THI|0 days 02:24:25|Theatrical|Amal Neerad|AMAL NEERAD PRODUCTIONS|UA|2|2022-02-23|8665
2513|SANGU CHAKKARAM|Malayalam|VIL/1/17/2022-Che|0 days 02:03:24|Video|Pradeep Bhagchand|M/s Diya Movies|U|2|2022-02-23|7404
2514|SILENT WITNESS|Malayalam|DIL/1/7/2022-THI|0 days 01:40:39|Theatrical|Bini Mol Ke|FEEL FLYING ENTERTAINMENTS|U|2|2022-02-24|6039
2515|VENGHAI|Malayalam|VIL/1/18/2022-Che|0 days 02:23:02|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|U|2|2022-02-24|8582
2516|ANCHIL ORAL THASKARAN|Malayalam|DIL/2/9/2022-THI|0 days 02:22:49|Theatrical|Pradhap Venkatachalam|-|UA|2|2022-02-25|8569
2517|"""AMARAM AKHILAM PRAMAM"""|Malayalam|VIL/1/4/2022-HYD|0 days 02:14:04|Video|Sharrath Marar|M/S NORTHSTAR ENTERTAINMENT PVT LTD|U|2|2022-02-28|8044
2518|GOVINDA GOVINDA|Malayalam|DIL/2/17/2022-BAN|0 days 02:18:55|Theatrical|Siddaramanna Shailendra Babu|Sree Shailendra Productions|UA|2|2022-02-28|8335
2519|SUNDARI (THE ULTIMATE DECISION OF AN INNOCENT LADY)|Malayalam|VIL/2/21/2022-HYD|0 days 01:52:32|Video|Niranjanlal Pansari|SRI BALAJI VIDEO PRIVATE LIMITED|UA|2|2022-03-07|6752
2520|GOOGLY|Malayalam|VIL/1/1/2022-BAN|0 days 02:25:16|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|U|2|2022-03-07|8716
2521|"""KANNUM KANNUM"""|Malayalam|VIL/2/22/2022-HYD|0 days 01:53:07|Video|Sharrath Marar|M/S NORTHSTAR ENTERTAINMENT PVT LTD|UA|2|2022-03-08|6787
2522|MARUTHU|Malayalam|VIL/2/20/2022-Che|0 days 02:25:38|Video|Pradeep Bhagchand|M/s Diya Movies|UA|2|2022-03-09|8738
2523|ANBARIVU|Malayalam|VIL/1/23/2022-Che|0 days 02:45:13|Video|Thyagarajan Govindarajan Thyagarajan|SATHYA JYOTHI FILMS U||2|2022-03-09|9913
2524|UTHAMI|Malayalam|DIL/1/8/2022-THI|0 days 01:52:52|Theatrical|Senthamarai Selvi|SSHASHTAG FILMS|U|2|2022-03-09|6772
2525|PADA|Malayalam|DIL/2/10/2022-THI|0 days 02:04:54|Theatrical|MUKESH R MEHTA|E4 ENTERTAINMENT|UA|2|2022-03-09|7494
2526|“VARSHAM THE SEASON OF LOVE”|Malayalam|VIL/2/23/2022-HYD|0 days 02:26:00|Video|Sajith Kumar Pilassery|PALLAVI INTERNATIONAL|UA|2|2022-03-10|8760
2527|ARUL|Malayalam|VIL/2/25/2022-Che|0 days 02:42:24|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|UA|2|2022-03-11|9744
2528|KSHANIKAM|Malayalam|DIL/1/9/2022-THI|0 days 01:47:29|Theatrical|Rajeev Kumar R|R-PRODUCTIONS FILMY|U|2|2022-03-11|6449
2529|ORUKKAM-REVISED|Malayalam|VIL/2/3/2022-THI|0 days 02:12:37|Video|C C Johnny|M/S CEE CEE VIDEO MOVIES|UA|2|2022-03-11|7957
2530|VAYANADAN THAMPAN(REVISED)|Malayalam|VIL/2/24/2022-Che|0 days 02:26:15|Video|C C Johnny|M/S CEE CEE VIDEO MOVIES|UA|2|2022-03-11|8775
2531|SAANI KAAYIDHAM|Malayalam|DIL/3/7/2022-Che|0 days 02:18:08|Theatrical|Gokul Yadav Parthasarathy|SCREEN SCENE MEDIA ENTERTAINMENT PVT LTD|A|2|2022-03-14|8288
2532|JAMES|Malayalam|DIL/2/24/2022-BAN|0 days 02:29:42|Theatrical|Pathikonda Kishore|M/S KISHORE PRODUCTIONS|UA|2|2022-03-14|8982
2533|INNALE VARE|Malayalam|DIL/2/11/2022-THI|0 days 02:17:04|Theatrical|Mathew George|CENTRAL ADVERTISING AGENCY|UA|2|2022-03-14|8224
2534|THE DARK SECRET|Malayalam|DIL/1/11/2022-THI|0 days 01:31:39|Theatrical|C M Sabu|Magic Triangle Films|U|2|2022-03-15|5499
2535|PATHROSINTE PADAPPUKAL|Malayalam|DIL/1/10/2022-THI|0 days 02:16:22|Theatrical|Anoop T U|MARIKAR ENTERTAINMENTS|U|2|2022-03-15|8182
2536|CHENNAYIL ORU NAAL-2|Malayalam|VIL/2/26/2022-Che|0 days 01:42:00|Video|Sajith Kumar Pilassery|PALLAVI INTERNATIONAL|UA|2|2022-03-16|6120
2537|SRIDEVI SODA CENTER|Malayalam|VIL/2/28/2022-HYD|0 days 02:34:00|Video|Priya C|Shreya Kiran Movies|UA|2|2022-03-17|9240
2538|"""A..AA...(ANASUYA RAMACHANDRAN V/S ANAND VIJAYACHANDRAN)"""|Malayalam|VIL/1/26/2022-Che|0 days 02:31:29|Video|Sembiansivakumar Kovaichezhiyan|Sun TV Network Ltd|U|2|2022-03-24|9089
2539|"""R R R (RUDHIRAM RANAM ROUDRAM)"" (3D)"|Malayalam|DIL/2/67/2022-HYD|0 days 03:01:53|Theatrical|Dasari Veeravenkata Danayya|DVV ENTERTAINMENTS (LLP)|UA|2|2022-03-24|10913
2540|MADE IN TRIVANDRUM|Malayalam|DIL/2/12/2022-THI|0 days 02:04:00|Theatrical|Maya Rajappan|ADITHYADEV FILMS|UA|2|2022-03-24|7440
2541|MANMADHAN|Malayalam|VIL/1/31/2022-Che|0 days 02:29:46|Video|Bobby A V|BADHRA DESIGNS|U|2|2022-03-25|8986
2542|MGR MAGAN|Malayalam|VIL/1/30/2022-Che|0 days 02:23:00|Video|Gokul Yadav Parthasarathy|SCREEN SCENE MEDIA ENTERTAINMENT PVT LTD|U|2|2022-03-25|8580
2543|KADHAPARAYUM PAADANGAL|Malayalam|VIL/1/29/2022-Che|0 days 02:07:02|Video|Vinod Kumar|VINOD KUMAR S|U|2|2022-03-25|7622
2544|12TH MAN|Malayalam|DIL/1/12/2022-THI|0 days 02:43:13|Theatrical|Malekudy Joseph Antony|AASHIRVAD CINEMAS|U|2|2022-03-25|9793
2545|BHOOMIYILE SWARGGAM|Malayalam|VIL/1/33/2022-Che|0 days 02:27:15|Video|P Ranganathan|Sri Vaari Film|U|2|2022-03-28|8835
2546|CHANDRAHASAM(REVISED)|Malayalam|VIL/2/29/2022-Che|0 days 02:05:16|Video|C C Johnny|M/S CEE CEE VIDEO MOVIES|UA|2|2022-03-29|7516
2547|KATHAL SADUGUDU|Malayalam|DIL/3/8/2022-Che|0 days 02:26:36|Theatrical|Devavigins Devadhason|VS INTERNATIONAL FILMS|A|2|2022-03-29|8796
2548|POLICE MAN|Malayalam|VIL/2/30/2022-Che|0 days 02:23:05|Video|Prakash Babu|Potential Studios LLP|UA|2|2022-03-30|8585
2549|"""MOHAN RAJ"""|Malayalam|VIL/2/31/2022-HYD|0 days 02:22:26|Video|Sharrath Marar|M/S NORTHSTAR ENTERTAINMENT PVT LTD|UA|2|2022-03-30|8546
2550|MICHEAL MADHANA KAMARAJAN|Malayalam|VIL/1/37/2022-Che|0 days 02:38:22|Video|Priya C|Shreya Kiran Movies|U|2|2022-03-30|9502
2551|VAATHIL|Malayalam|DIL/1/14/2022-THI|0 days 02:09:33|Theatrical|Govindaraj Balakrishnan|M/s SPARK PICTURES|U|2|2022-03-31|7773
2552|ULLASAPOOTHIRIKAL|Malayalam|DIL/1/13/2022-THI|0 days 02:01:41|Theatrical|John E M|REYONA ROSE PRODUCTIONS|U|2|2022-03-31|7301
2553|HEADMASTER|Malayalam|DIL/1/15/2022-THI|0 days 01:34:07|Theatrical|Sreelal D V|CHANNEL FIVE|U|2|2022-04-01|5647
2554|KGF CHAPTER 2|Malayalam|DIL/2/119/2022-MUM|0 days 02:48:06|Theatrical|Vijay Kiragandur T|M/S HOMBALE FILMS LLP|UA|2|2022-04-05|10086
2555|SARAVARSHAM(REVISED)|Malayalam|VIL/2/33/2022-Che|0 days 02:16:05|Video|C C Johnny|M/S CEE CEE VIDEO MOVIES|UA|2|2022-04-05|8165
2556|MAKAL|Malayalam|DIL/1/16/2022-THI|0 days 02:22:19|Theatrical|Mathew George|CENTRAL PRODUCTIONS|U|2|2022-04-05|8539
2557|JACK N JILL|Malayalam|DIL/2/14/2022-THI|0 days 02:05:34|Theatrical|M Prashanth Das|SEWAS FILMS|UA|2|2022-04-06|7534
2558|PREM EKLOVEYA|Malayalam|DIL/2/36/2022-BAN|0 days 02:31:21|Theatrical|Rakshitha Prem|M/S RAKSHITHAS FILM FACTORY|UA|2|2022-04-07|9081
2559|THEEMAZHA THENMAZHA|Malayalam|DIL/1/18/2022-THI|0 days 02:01:04|Theatrical|Mohamed Galief|SEVEN BIRDS CREATIONS|U|2|2022-04-07|7264
2560|CHEKKAN|Malayalam|DIL/1/17/2022-THI|0 days 01:16:37|Theatrical|Mansoor Ali Ahammed|ONE TO ONE MEDIA|U|2|2022-04-07|4597
2561|SUDHANTIRAM|Malayalam|VIL/2/35/2022-Che|0 days 02:35:22|Video|Bobby A V|BADHRA DESIGNS|UA|2|2022-04-08|9322
2562|KODEESWARAN 3|Malayalam|VIL/2/4/2022-THI|0 days 02:20:12|Video|Khader Hassan|REDAKH ARTS|UA|2|2022-04-12|8412
2563|BEAST|Malayalam|DIL/2/56/2022-Che|0 days 02:38:22|Theatrical|Sembiansivakumar Kovaichezhiyan|Sun TV Network Ltd|UA|2|2022-04-12|9502
2564|THALAIVII|Malayalam|VIL/1/42/2022-Che|0 days 02:30:52|Video|Vishnu Vardhan Induri|VIBRI MOTION PICTURES|U|2|2022-04-13|9052
2565|AAYIRATHIL ORUVAN|Malayalam|VIL/1/40/2022-Che|0 days 02:20:03|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|U|2|2022-04-13|8403
2566|MAARAN|Malayalam|VIL/2/38/2022-Che|0 days 02:12:26|Video|Thyagarajan Govindarajan Thyagarajan|SATHYA JYOTHI FILMS UA||2|2022-04-13|7946
2567|RAJA RAJA CHORA|Malayalam|VIL/2/36/2022-HYD|0 days 02:29:00|Video|Priya C|Shreya Kiran Movies|UA|2|2022-04-18|8940
2568|ANTAKSHARI|Malayalam|VIL/2/5/2022-THI|0 days 02:01:33|Video|Al Jaseem Aj|SULTHAN BROTHERS ENTERTAINMENTS|UA|2|2022-04-18|7293
2569|BACHELORS|Malayalam|DIL/2/16/2022-THI|0 days 01:38:00|Theatrical|Suresh P V|Think beyond Productions|UA|2|2022-04-18|5880
2570|KIDNAP|Malayalam|DIL/2/15/2022-THI|0 days 01:37:00|Theatrical|Vinoy George|KOLLAYIKKAL MOVIES UA||2|2022-04-18|5820
2571|KATHAL SADUGUDU (DUBBED) [REVISED]|Malayalam|VIL/2/40/2022-Che|0 days 02:20:48|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|UA|2|2022-04-19|8448
2572|FOUR|Malayalam|DIL/1/19/2022-THI|0 days 01:57:41|Theatrical|Venugopalakrishnan N|BLOOM INTERNATIONAL|U|2|2022-04-20|7061
2573|C B I 5 THE BRAIN|Malayalam|DIL/2/17/2022-THI|0 days 02:42:57|Theatrical|Pinakkattu Devasia Abraham SWARGACHITHRA||UA|2|2022-04-20|9777
2574|PON MANICKAVEL|Malayalam|VIL/2/41/2022-Che|0 days 02:12:19|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|UA|2|2022-04-21|7939
2575|SKYLAB|Malayalam|VIL/1/17/2022-HYD|0 days 02:04:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|2|2022-04-22|7440
2576|PEACE|Malayalam|DIL/2/19/2022-THI|0 days 02:07:05|Theatrical|Thayaparan Chandra Sekaran|SCRIPT DOCTOR PICTURES|UA|2|2022-04-22|7625
2577|JANA GANA MANA|Malayalam|DIL/2/18/2022-THI|0 days 02:42:49|Theatrical|Listin Stephen|MAGIC FRAMES|UA|2|2022-04-22|9769
2578|SON OF ALIBABA NALPATHONNAMAN|Malayalam|DIL/1/20/2022-THI|0 days 01:49:04|Theatrical|Nejeeb K M|FILM FORT MEDIA LAB U||2|2022-04-25|6544
2579|OH MY DOG|Malayalam|VIL/1/44/2022-Che|0 days 02:01:21|Video|Suriya Sivakumar|2D - ENTERTAINMENT PVT LTD|U|2|2022-04-25|7281
2580|ETHAM|Malayalam|DIL/1/21/2022-THI|0 days 02:17:15|Theatrical|Praveen Chandran Moodady|Screen Creations|U|2|2022-04-25|8235
2581|NRITTAM|Malayalam|VIL/1/18/2022-HYD|0 days 02:16:01|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|2|2022-04-25|8161
2582|NAAI SEKAR|Malayalam|VIL/1/47/2022-Che|0 days 02:12:38|Video|Aghoram Kalpathi Subramanyan|AGS Entertainment Pvt Ltd|U|2|2022-04-28|7958
2583|HEY SINAMIKA|Malayalam|VIL/1/49/2022-Che|0 days 02:29:59|Video|Dipti Kotak|JIO STUDIOS|U|2|2022-05-02|8999
2584|CHARLIE CHAPLIN - 2|Malayalam|VIL/1/50/2022-Che|0 days 01:58:28|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|U|2|2022-05-02|7108
2585|RAVEN|Malayalam|VIL/1/51/2022-Che|0 days 02:06:25|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|2|2022-05-02|7585
2586|YASH IN MASTER PIECE|Malayalam|VIL/2/23/2022-BAN|0 days 02:38:32|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|UA|2|2022-05-03|9512
2587|KEEDAM|Malayalam|DIL/2/23/2022-THI|0 days 01:46:03|Theatrical|Rahul R Nair|First Print Studios|UA|2|2022-05-04|6363
2588|KAATHALA KAATHALA|Malayalam|VIL/1/52/2022-Che|0 days 02:28:01|Video|Priya C|Shreya Kiran Movies|U|2|2022-05-04|8881
2589|DOCTOR STRANGE IN THE MULTIVERSE OF MADNESS|Malayalam|DFL/2/34/2022-MUM|0 days 02:07:17|Theatrical|Kevin Feige, Buena Vista International, Inc|-|UA|2|2022-05-04|7637
2590|RAKSASANMAR|Malayalam|DIL/3/9/2022-BAN|0 days 02:37:08|Theatrical|Ramesh K R|M/S GARUDADRI CINEMAS|A|2|2022-05-04|9428
2591|POARMUGHAM|Malayalam|DIL/3/2/2022-THI|0 days 02:01:02|Theatrical|Wilson R|SAFANIYA CREATION|A|2|2022-05-06|7262
2592|PATHAAM VALAVU|Malayalam|DIL/2/24/2022-THI|0 days 02:02:11|Theatrical|Zachariah Thomas|UGM PRODUCTIONS|UA|2|2022-05-06|7331
2593|AGP|Malayalam|DIL/2/67/2022-Che|0 days 01:47:46|Theatrical|Moathishwar A U|M/s SREE PADMAAVATHI ENTERPRISES|UA|2|2022-05-09|6466
2594|JO & JO|Malayalam|DIL/1/22/2022-THI|0 days 02:14:39|Theatrical|Anish P B|IMAGIN CINEMAS|U|2|2022-05-10|8079
2595|KURI|Malayalam|DIL/1/23/2022-THI|0 days 02:01:04|Theatrical|Shermeen Siyad|KOKERS MEDIA ENTERTAINMENTS|U|2|2022-05-10|7264
2596|SANTACRUZ|Malayalam|DIL/2/25/2022-THI|0 days 02:26:39|Theatrical|Raju Gopi|CHITTETH FILM HOUSE|UA|2|2022-05-10|8799
2597|FAIZAL IBRAHIM RAIZ|Malayalam|VIL/2/47/2022-Che|0 days 02:35:11|Video|Vishal Kudawla|VISHNU VISHAL STUDIOZ|UA|2|2022-05-10|9311
2598|SRIKAARAM|Malayalam|VIL/1/21/2022-HYD|0 days 02:12:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|2|2022-05-11|7920
